State,Year,Quarter,Price
DC,1975,3,47210
DC,1975,4,53790
DC,1976,1,51520
DC,1976,2,53040
DC,1976,3,58030
DC,1976,4,57740
DC,1977,1,59720
DC,1977,2,63520
DC,1977,3,66480
DC,1977,4,71600
DC,1978,1,68160
DC,1978,2,76670
DC,1978,3,81070
DC,1978,4,80230
DC,1979,1,88070
DC,1979,2,88490
DC,1979,3,91150
DC,1979,4,98750
DC,1980,1,100000
DC,1980,2,96160
DC,1980,3,98700
DC,1980,4,101160
DC,1981,1,93360
DC,1981,2,105570
DC,1981,3,96890
DC,1981,4,103900
DC,1982,1,89980
DC,1982,2,103390
DC,1982,3,93380
DC,1982,4,99890
DC,1983,1,94160
DC,1983,2,96860
DC,1983,3,101700
DC,1983,4,100630
DC,1984,1,101590
DC,1984,2,103640
DC,1984,3,105650
DC,1984,4,108090
DC,1985,1,107470
DC,1985,2,110790
DC,1985,3,111840
DC,1985,4,114050
DC,1986,1,114370
DC,1986,2,119510
DC,1986,3,122960
DC,1986,4,127710
DC,1987,1,132630
DC,1987,2,135580
DC,1987,3,140000
DC,1987,4,145420
DC,1988,1,154420
DC,1988,2,161780
DC,1988,3,164830
DC,1988,4,170180
DC,1989,1,179920
DC,1989,2,180630
DC,1989,3,182980
DC,1989,4,186580
DC,1990,1,192350
DC,1990,2,192060
DC,1990,3,187000
DC,1990,4,187750
DC,1991,1,189990
DC,1991,2,191500
DC,1991,3,189600
DC,1991,4,192900
DC,1992,1,195820
DC,1992,2,195870
DC,1992,3,195540
DC,1992,4,194040
DC,1993,1,192990
DC,1993,2,193540
DC,1993,3,193930
DC,1993,4,194470
DC,1994,1,195940
DC,1994,2,188610
DC,1994,3,188920
DC,1994,4,181800
DC,1995,1,184450
DC,1995,2,183180
DC,1995,3,188250
DC,1995,4,191830
DC,1996,1,194250
DC,1996,2,189980
DC,1996,3,187880
DC,1996,4,188670
DC,1997,1,189350
DC,1997,2,190760
DC,1997,3,189450
DC,1997,4,189230
DC,1998,1,196840
DC,1998,2,198280
DC,1998,3,199800
DC,1998,4,205430
DC,1999,1,207470
DC,1999,2,212010
DC,1999,3,218070
DC,1999,4,224940
DC,2000,1,234490
DC,2000,2,243030
DC,2000,3,250720
DC,2000,4,255440
DC,2001,1,266090
DC,2001,2,278180
DC,2001,3,289860
DC,2001,4,298710
DC,2002,1,308060
DC,2002,2,319280
DC,2002,3,334030
DC,2002,4,343910
DC,2003,1,351590
DC,2003,2,358540
DC,2003,3,369720
DC,2003,4,389430
DC,2004,1,404790
DC,2004,2,424510
DC,2004,3,454350
DC,2004,4,478550
DC,2005,1,500430
DC,2005,2,529820
DC,2005,3,561560
DC,2005,4,589490
DC,2006,1,598120
DC,2006,2,606110
DC,2006,3,611990
DC,2006,4,621830
DC,2007,1,627030
DC,2007,2,626870
DC,2007,3,628170
DC,2007,4,620470
DC,2008,1,607700
DC,2008,2,591920
DC,2008,3,578160
DC,2008,4,571200
DC,2009,1,572990
DC,2009,2,556130
DC,2009,3,550870
DC,2009,4,558050
DC,2010,1,551860
DC,2010,2,554330
DC,2010,3,563040
DC,2010,4,562080
DC,2011,1,554370
DC,2011,2,561940
DC,2011,3,563660
DC,2011,4,570020
DC,2012,1,573590
DC,2012,2,576450
DC,2012,3,586210
DC,2012,4,596930
DC,2013,1,607520
DC,2013,2,626410
DC,2013,3,651820
DC,2013,4,654530
DC,2014,1,670580
DC,2014,2,685610
DC,2014,3,693570
DC,2014,4,709430
DC,2015,1,712840
DC,2015,2,725410
DC,2015,3,746240
DC,2015,4,761060
DC,2016,1,769550
DC,2016,2,787170
DC,2016,3,788570
DC,2016,4,805900
DC,2017,1,813450
DC,2017,2,835350
DC,2017,3,848640
DC,2017,4,859760
DC,2018,1,878220
DC,2018,2,893790
DC,2018,3,904440
DC,2018,4,925910
DC,2019,1,930810
DC,2019,2,941390
DC,2019,3,947250
DE,1975,1,77950
DE,1975,2,89310
DE,1975,3,116210
DE,1975,4,75710
DE,1976,1,81050
DE,1976,2,86700
DE,1976,3,80820
DE,1976,4,84920
DE,1977,1,88070
DE,1977,2,77890
DE,1977,3,81690
DE,1977,4,83820
DE,1978,1,83280
DE,1978,2,91300
DE,1978,3,86040
DE,1978,4,83920
DE,1979,1,87360
DE,1979,2,87470
DE,1979,3,94690
DE,1979,4,96570
DE,1980,1,100000
DE,1980,2,108370
DE,1980,3,110540
DE,1980,4,107890
DE,1981,1,109700
DE,1981,2,103860
DE,1981,3,116760
DE,1981,4,106830
DE,1982,1,102300
DE,1982,2,118950
DE,1982,3,114030
DE,1982,4,117170
DE,1983,1,117560
DE,1983,2,119840
DE,1983,3,123150
DE,1983,4,128700
DE,1984,1,125850
DE,1984,2,129480
DE,1984,3,132590
DE,1984,4,134550
DE,1985,1,137430
DE,1985,2,141480
DE,1985,3,144320
DE,1985,4,146680
DE,1986,1,152190
DE,1986,2,155530
DE,1986,3,160320
DE,1986,4,165910
DE,1987,1,172240
DE,1987,2,176360
DE,1987,3,183910
DE,1987,4,188840
DE,1988,1,191440
DE,1988,2,197040
DE,1988,3,202460
DE,1988,4,208090
DE,1989,1,211050
DE,1989,2,217810
DE,1989,3,223290
DE,1989,4,224920
DE,1990,1,228030
DE,1990,2,227120
DE,1990,3,225150
DE,1990,4,225360
DE,1991,1,228990
DE,1991,2,229520
DE,1991,3,229520
DE,1991,4,232690
DE,1992,1,232880
DE,1992,2,231330
DE,1992,3,232320
DE,1992,4,234390
DE,1993,1,233260
DE,1993,2,234100
DE,1993,3,233540
DE,1993,4,234340
DE,1994,1,233610
DE,1994,2,230880
DE,1994,3,228690
DE,1994,4,227430
DE,1995,1,227960
DE,1995,2,229070
DE,1995,3,232820
DE,1995,4,232690
DE,1996,1,235340
DE,1996,2,233300
DE,1996,3,233780
DE,1996,4,236190
DE,1997,1,235920
DE,1997,2,236310
DE,1997,3,238340
DE,1997,4,240450
DE,1998,1,244030
DE,1998,2,244780
DE,1998,3,245960
DE,1998,4,247180
DE,1999,1,251260
DE,1999,2,253040
DE,1999,3,256890
DE,1999,4,258370
DE,2000,1,262570
DE,2000,2,267200
DE,2000,3,272300
DE,2000,4,275870
DE,2001,1,281750
DE,2001,2,286530
DE,2001,3,292130
DE,2001,4,296200
DE,2002,1,301330
DE,2002,2,309170
DE,2002,3,316920
DE,2002,4,322010
DE,2003,1,326710
DE,2003,2,333730
DE,2003,3,341350
DE,2003,4,354200
DE,2004,1,365450
DE,2004,2,373720
DE,2004,3,395980
DE,2004,4,408020
DE,2005,1,419460
DE,2005,2,437190
DE,2005,3,456700
DE,2005,4,466460
DE,2006,1,475990
DE,2006,2,485080
DE,2006,3,489540
DE,2006,4,498490
DE,2007,1,498950
DE,2007,2,502640
DE,2007,3,497710
DE,2007,4,498110
DE,2008,1,494750
DE,2008,2,487960
DE,2008,3,476810
DE,2008,4,471330
DE,2009,1,473950
DE,2009,2,459600
DE,2009,3,448140
DE,2009,4,444540
DE,2010,1,441040
DE,2010,2,437510
DE,2010,3,436920
DE,2010,4,433610
DE,2011,1,422480
DE,2011,2,410310
DE,2011,3,406170
DE,2011,4,411500
DE,2012,1,408400
DE,2012,2,399870
DE,2012,3,403120
DE,2012,4,405690
DE,2013,1,406090
DE,2013,2,405500
DE,2013,3,408000
DE,2013,4,410490
DE,2014,1,409870
DE,2014,2,413070
DE,2014,3,418080
DE,2014,4,416760
DE,2015,1,423630
DE,2015,2,422390
DE,2015,3,425280
DE,2015,4,428580
DE,2016,1,429290
DE,2016,2,433850
DE,2016,3,439390
DE,2016,4,442580
DE,2017,1,442070
DE,2017,2,441810
DE,2017,3,444730
DE,2017,4,450740
DE,2018,1,460310
DE,2018,2,465140
DE,2018,3,464750
DE,2018,4,470250
DE,2019,1,473560
DE,2019,2,484480
DE,2019,3,487200
FL,1975,1,66380
FL,1975,2,83930
FL,1975,3,67390
FL,1975,4,68530
FL,1976,1,68450
FL,1976,2,76540
FL,1976,3,69400
FL,1976,4,70970
FL,1977,1,71570
FL,1977,2,79550
FL,1977,3,72790
FL,1977,4,75270
FL,1978,1,78910
FL,1978,2,83810
FL,1978,3,83510
FL,1978,4,85100
FL,1979,1,89810
FL,1979,2,92570
FL,1979,3,93920
FL,1979,4,98090
FL,1980,1,100000
FL,1980,2,99980
FL,1980,3,106250
FL,1980,4,109100
FL,1981,1,111060
FL,1981,2,112940
FL,1981,3,108960
FL,1981,4,114560
FL,1982,1,119120
FL,1982,2,120500
FL,1982,3,122650
FL,1982,4,122970
FL,1983,1,123320
FL,1983,2,125290
FL,1983,3,125230
FL,1983,4,125440
FL,1984,1,126510
FL,1984,2,127460
FL,1984,3,128750
FL,1984,4,127090
FL,1985,1,128550
FL,1985,2,128990
FL,1985,3,128860
FL,1985,4,130630
FL,1986,1,132000
FL,1986,2,135470
FL,1986,3,136320
FL,1986,4,136470
FL,1987,1,137230
FL,1987,2,139250
FL,1987,3,139410
FL,1987,4,140340
FL,1988,1,141820
FL,1988,2,144760
FL,1988,3,145940
FL,1988,4,147120
FL,1989,1,148250
FL,1989,2,149280
FL,1989,3,151700
FL,1989,4,152900
FL,1990,1,153590
FL,1990,2,153060
FL,1990,3,153890
FL,1990,4,153330
FL,1991,1,155110
FL,1991,2,155630
FL,1991,3,155370
FL,1991,4,158040
FL,1992,1,159980
FL,1992,2,158560
FL,1992,3,161220
FL,1992,4,161330
FL,1993,1,161500
FL,1993,2,163290
FL,1993,3,164520
FL,1993,4,166220
FL,1994,1,165980
FL,1994,2,164840
FL,1994,3,165080
FL,1994,4,164950
FL,1995,1,165630
FL,1995,2,167640
FL,1995,3,170950
FL,1995,4,172330
FL,1996,1,174150
FL,1996,2,173240
FL,1996,3,173600
FL,1996,4,174500
FL,1997,1,176700
FL,1997,2,176580
FL,1997,3,179000
FL,1997,4,182040
FL,1998,1,185680
FL,1998,2,185520
FL,1998,3,187850
FL,1998,4,190710
FL,1999,1,191880
FL,1999,2,193370
FL,1999,3,195740
FL,1999,4,198090
FL,2000,1,202050
FL,2000,2,205620
FL,2000,3,209930
FL,2000,4,214350
FL,2001,1,220510
FL,2001,2,226080
FL,2001,3,231270
FL,2001,4,236840
FL,2002,1,241610
FL,2002,2,248950
FL,2002,3,255970
FL,2002,4,261820
FL,2003,1,267360
FL,2003,2,273810
FL,2003,3,280400
FL,2003,4,293410
FL,2004,1,302320
FL,2004,2,316500
FL,2004,3,336250
FL,2004,4,351590
FL,2005,1,370470
FL,2005,2,397930
FL,2005,3,425540
FL,2005,4,447910
FL,2006,1,465340
FL,2006,2,475300
FL,2006,3,478920
FL,2006,4,482350
FL,2007,1,479140
FL,2007,2,472950
FL,2007,3,455980
FL,2007,4,444490
FL,2008,1,426730
FL,2008,2,397400
FL,2008,3,364970
FL,2008,4,346590
FL,2009,1,352510
FL,2009,2,334070
FL,2009,3,314640
FL,2009,4,306930
FL,2010,1,300860
FL,2010,2,292420
FL,2010,3,296070
FL,2010,4,290470
FL,2011,1,276720
FL,2011,2,268260
FL,2011,3,271150
FL,2011,4,273530
FL,2012,1,268000
FL,2012,2,266090
FL,2012,3,272520
FL,2012,4,276390
FL,2013,1,280140
FL,2013,2,289300
FL,2013,3,296950
FL,2013,4,304660
FL,2014,1,309280
FL,2014,2,317320
FL,2014,3,324240
FL,2014,4,330110
FL,2015,1,337600
FL,2015,2,346110
FL,2015,3,354790
FL,2015,4,362250
FL,2016,1,369140
FL,2016,2,378570
FL,2016,3,389130
FL,2016,4,395990
FL,2017,1,404100
FL,2017,2,414920
FL,2017,3,422600
FL,2017,4,431580
FL,2018,1,440220
FL,2018,2,451090
FL,2018,3,460070
FL,2018,4,464500
FL,2019,1,472400
FL,2019,2,478540
FL,2019,3,486050
GA,1975,1,74020
GA,1975,2,71940
GA,1975,3,74380
GA,1975,4,73530
GA,1976,1,71260
GA,1976,2,73120
GA,1976,3,79310
GA,1976,4,78500
GA,1977,1,76650
GA,1977,2,76200
GA,1977,3,78790
GA,1977,4,78550
GA,1978,1,84240
GA,1978,2,81530
GA,1978,3,85310
GA,1978,4,86180
GA,1979,1,87790
GA,1979,2,90950
GA,1979,3,92020
GA,1979,4,95700
GA,1980,1,100000
GA,1980,2,100270
GA,1980,3,102030
GA,1980,4,102760
GA,1981,1,107320
GA,1981,2,107990
GA,1981,3,108540
GA,1981,4,112390
GA,1982,1,113420
GA,1982,2,115360
GA,1982,3,114090
GA,1982,4,116290
GA,1983,1,117620
GA,1983,2,118340
GA,1983,3,120960
GA,1983,4,120710
GA,1984,1,124370
GA,1984,2,126550
GA,1984,3,124720
GA,1984,4,129060
GA,1985,1,131550
GA,1985,2,129000
GA,1985,3,134960
GA,1985,4,137700
GA,1986,1,139970
GA,1986,2,141790
GA,1986,3,143550
GA,1986,4,145920
GA,1987,1,148320
GA,1987,2,150000
GA,1987,3,151670
GA,1987,4,152420
GA,1988,1,154520
GA,1988,2,156420
GA,1988,3,156730
GA,1988,4,156590
GA,1989,1,157730
GA,1989,2,158220
GA,1989,3,160200
GA,1989,4,161410
GA,1990,1,160890
GA,1990,2,159460
GA,1990,3,160510
GA,1990,4,159380
GA,1991,1,160980
GA,1991,2,161610
GA,1991,3,161130
GA,1991,4,162910
GA,1992,1,163900
GA,1992,2,164180
GA,1992,3,167530
GA,1992,4,167810
GA,1993,1,168150
GA,1993,2,170040
GA,1993,3,171170
GA,1993,4,172440
GA,1994,1,172970
GA,1994,2,173980
GA,1994,3,174630
GA,1994,4,175320
GA,1995,1,176270
GA,1995,2,179590
GA,1995,3,182080
GA,1995,4,184790
GA,1996,1,187060
GA,1996,2,187960
GA,1996,3,189740
GA,1996,4,191210
GA,1997,1,193400
GA,1997,2,195660
GA,1997,3,199020
GA,1997,4,201800
GA,1998,1,205380
GA,1998,2,207260
GA,1998,3,211070
GA,1998,4,214240
GA,1999,1,217150
GA,1999,2,220480
GA,1999,3,224400
GA,1999,4,227040
GA,2000,1,229990
GA,2000,2,233700
GA,2000,3,237510
GA,2000,4,241420
GA,2001,1,248180
GA,2001,2,251230
GA,2001,3,254440
GA,2001,4,257780
GA,2002,1,259980
GA,2002,2,261910
GA,2002,3,266250
GA,2002,4,269340
GA,2003,1,271460
GA,2003,2,273230
GA,2003,3,274910
GA,2003,4,278430
GA,2004,1,282220
GA,2004,2,284060
GA,2004,3,288020
GA,2004,4,292450
GA,2005,1,296280
GA,2005,2,300310
GA,2005,3,305260
GA,2005,4,309210
GA,2006,1,312350
GA,2006,2,314220
GA,2006,3,316790
GA,2006,4,322680
GA,2007,1,325390
GA,2007,2,326390
GA,2007,3,324330
GA,2007,4,326500
GA,2008,1,326930
GA,2008,2,321780
GA,2008,3,313190
GA,2008,4,311920
GA,2009,1,318520
GA,2009,2,308820
GA,2009,3,296050
GA,2009,4,291730
GA,2010,1,286150
GA,2010,2,280080
GA,2010,3,282780
GA,2010,4,278930
GA,2011,1,268690
GA,2011,2,257110
GA,2011,3,258840
GA,2011,4,258400
GA,2012,1,251790
GA,2012,2,247500
GA,2012,3,250640
GA,2012,4,253780
GA,2013,1,253910
GA,2013,2,259940
GA,2013,3,263310
GA,2013,4,266770
GA,2014,1,270880
GA,2014,2,277070
GA,2014,3,282430
GA,2014,4,284420
GA,2015,1,287970
GA,2015,2,295460
GA,2015,3,299910
GA,2015,4,302380
GA,2016,1,305060
GA,2016,2,314150
GA,2016,3,319780
GA,2016,4,322630
GA,2017,1,324650
GA,2017,2,335390
GA,2017,3,340840
GA,2017,4,344240
GA,2018,1,353010
GA,2018,2,362920
GA,2018,3,370650
GA,2018,4,372990
GA,2019,1,378350
GA,2019,2,389340
GA,2019,3,391510
HI,1975,1,57430
HI,1975,2,55290
HI,1975,3,55190
HI,1975,4,57400
HI,1976,1,54430
HI,1976,2,56490
HI,1976,3,54970
HI,1976,4,56200
HI,1977,1,56810
HI,1977,2,59280
HI,1977,3,61890
HI,1977,4,62520
HI,1978,1,64880
HI,1978,2,65470
HI,1978,3,67200
HI,1978,4,74950
HI,1979,1,73780
HI,1979,2,81770
HI,1979,3,89280
HI,1979,4,92860
HI,1980,1,100000
HI,1980,2,101250
HI,1980,3,101510
HI,1980,4,107350
HI,1981,1,102340
HI,1981,2,98370
HI,1981,3,85870
HI,1981,4,49740
HI,1982,1,113790
HI,1982,2,103460
HI,1982,3,100820
HI,1982,4,86670
HI,1983,1,102340
HI,1983,2,106320
HI,1983,3,112280
HI,1983,4,106210
HI,1984,1,108930
HI,1984,2,113740
HI,1984,3,110620
HI,1984,4,109590
HI,1985,1,115090
HI,1985,2,113330
HI,1985,3,117130
HI,1985,4,117990
HI,1986,1,120220
HI,1986,2,120280
HI,1986,3,121320
HI,1986,4,124100
HI,1987,1,128170
HI,1987,2,131150
HI,1987,3,133170
HI,1987,4,135860
HI,1988,1,144550
HI,1988,2,152040
HI,1988,3,155950
HI,1988,4,166930
HI,1989,1,179050
HI,1989,2,184000
HI,1989,3,197070
HI,1989,4,203590
HI,1990,1,218470
HI,1990,2,231420
HI,1990,3,242400
HI,1990,4,252200
HI,1991,1,258000
HI,1991,2,260380
HI,1991,3,260680
HI,1991,4,264400
HI,1992,1,263640
HI,1992,2,262930
HI,1992,3,265190
HI,1992,4,265840
HI,1993,1,265070
HI,1993,2,266610
HI,1993,3,265220
HI,1993,4,266740
HI,1994,1,267810
HI,1994,2,264350
HI,1994,3,266880
HI,1994,4,260280
HI,1995,1,258210
HI,1995,2,261410
HI,1995,3,262550
HI,1995,4,262930
HI,1996,1,257600
HI,1996,2,252280
HI,1996,3,244860
HI,1996,4,239710
HI,1997,1,236590
HI,1997,2,231450
HI,1997,3,232160
HI,1997,4,229580
HI,1998,1,231180
HI,1998,2,231210
HI,1998,3,233000
HI,1998,4,231740
HI,1999,1,230740
HI,1999,2,228800
HI,1999,3,224520
HI,1999,4,224610
HI,2000,1,230140
HI,2000,2,230460
HI,2000,3,233600
HI,2000,4,239390
HI,2001,1,246930
HI,2001,2,250870
HI,2001,3,255260
HI,2001,4,258980
HI,2002,1,263080
HI,2002,2,268970
HI,2002,3,277260
HI,2002,4,280720
HI,2003,1,288800
HI,2003,2,295600
HI,2003,3,304190
HI,2003,4,321390
HI,2004,1,336710
HI,2004,2,355880
HI,2004,3,389740
HI,2004,4,404120
HI,2005,1,423290
HI,2005,2,447610
HI,2005,3,476120
HI,2005,4,502230
HI,2006,1,521360
HI,2006,2,525500
HI,2006,3,535270
HI,2006,4,533590
HI,2007,1,540600
HI,2007,2,541610
HI,2007,3,538800
HI,2007,4,536340
HI,2008,1,530960
HI,2008,2,520160
HI,2008,3,505470
HI,2008,4,495750
HI,2009,1,492570
HI,2009,2,471920
HI,2009,3,458670
HI,2009,4,451880
HI,2010,1,451520
HI,2010,2,448400
HI,2010,3,450610
HI,2010,4,451250
HI,2011,1,442210
HI,2011,2,442500
HI,2011,3,445190
HI,2011,4,444770
HI,2012,1,446580
HI,2012,2,443440
HI,2012,3,450770
HI,2012,4,455070
HI,2013,1,459280
HI,2013,2,467080
HI,2013,3,478460
HI,2013,4,490330
HI,2014,1,495560
HI,2014,2,501950
HI,2014,3,512700
HI,2014,4,520160
HI,2015,1,530810
HI,2015,2,534930
HI,2015,3,544300
HI,2015,4,550090
HI,2016,1,566130
HI,2016,2,568510
HI,2016,3,579000
HI,2016,4,585600
HI,2017,1,591570
HI,2017,2,599480
HI,2017,3,611060
HI,2017,4,615280
HI,2018,1,621150
HI,2018,2,634470
HI,2018,3,644210
HI,2018,4,646750
HI,2019,1,649610
HI,2019,2,658500
HI,2019,3,660940
IA,1975,1,58470
IA,1975,2,64130
IA,1975,3,63560
IA,1975,4,65820
IA,1976,1,67390
IA,1976,2,70300
IA,1976,3,74090
IA,1976,4,71310
IA,1977,1,75930
IA,1977,2,78210
IA,1977,3,80320
IA,1977,4,83560
IA,1978,1,85910
IA,1978,2,90140
IA,1978,3,91140
IA,1978,4,95610
IA,1979,1,96510
IA,1979,2,99430
IA,1979,3,102370
IA,1979,4,101890
IA,1980,1,100000
IA,1980,2,100660
IA,1980,3,101420
IA,1980,4,97610
IA,1981,1,94680
IA,1981,2,92660
IA,1981,3,88150
IA,1981,4,102690
IA,1982,1,93620
IA,1982,2,96910
IA,1982,3,90010
IA,1982,4,94420
IA,1983,1,97910
IA,1983,2,99180
IA,1983,3,99160
IA,1983,4,98540
IA,1984,1,98730
IA,1984,2,100660
IA,1984,3,99280
IA,1984,4,100910
IA,1985,1,101470
IA,1985,2,101520
IA,1985,3,103150
IA,1985,4,102070
IA,1986,1,103280
IA,1986,2,103840
IA,1986,3,104250
IA,1986,4,104010
IA,1987,1,105410
IA,1987,2,105340
IA,1987,3,105530
IA,1987,4,102330
IA,1988,1,104640
IA,1988,2,106300
IA,1988,3,108420
IA,1988,4,108040
IA,1989,1,110000
IA,1989,2,111120
IA,1989,3,113160
IA,1989,4,114150
IA,1990,1,115660
IA,1990,2,117120
IA,1990,3,118770
IA,1990,4,119650
IA,1991,1,121270
IA,1991,2,122570
IA,1991,3,123710
IA,1991,4,125550
IA,1992,1,125980
IA,1992,2,128020
IA,1992,3,129690
IA,1992,4,130810
IA,1993,1,131980
IA,1993,2,133910
IA,1993,3,136620
IA,1993,4,138180
IA,1994,1,140750
IA,1994,2,144370
IA,1994,3,147100
IA,1994,4,147260
IA,1995,1,148880
IA,1995,2,152140
IA,1995,3,154340
IA,1995,4,155770
IA,1996,1,157840
IA,1996,2,159220
IA,1996,3,160610
IA,1996,4,161650
IA,1997,1,163280
IA,1997,2,165100
IA,1997,3,167500
IA,1997,4,169030
IA,1998,1,171170
IA,1998,2,173330
IA,1998,3,175210
IA,1998,4,177420
IA,1999,1,178990
IA,1999,2,181600
IA,1999,3,182760
IA,1999,4,183870
IA,2000,1,185810
IA,2000,2,188320
IA,2000,3,190820
IA,2000,4,192220
IA,2001,1,196300
IA,2001,2,198410
IA,2001,3,199800
IA,2001,4,202200
IA,2002,1,203980
IA,2002,2,204990
IA,2002,3,207540
IA,2002,4,209290
IA,2003,1,210610
IA,2003,2,212220
IA,2003,3,214830
IA,2003,4,218180
IA,2004,1,219820
IA,2004,2,222160
IA,2004,3,225220
IA,2004,4,227760
IA,2005,1,230290
IA,2005,2,233140
IA,2005,3,236760
IA,2005,4,238660
IA,2006,1,238720
IA,2006,2,240110
IA,2006,3,241490
IA,2006,4,243430
IA,2007,1,244310
IA,2007,2,246350
IA,2007,3,246270
IA,2007,4,247710
IA,2008,1,249040
IA,2008,2,247720
IA,2008,3,245690
IA,2008,4,246830
IA,2009,1,249160
IA,2009,2,247600
IA,2009,3,246150
IA,2009,4,245560
IA,2010,1,243690
IA,2010,2,244470
IA,2010,3,246700
IA,2010,4,246680
IA,2011,1,244430
IA,2011,2,242830
IA,2011,3,245190
IA,2011,4,246210
IA,2012,1,246240
IA,2012,2,246100
IA,2012,3,247950
IA,2012,4,249030
IA,2013,1,249430
IA,2013,2,251150
IA,2013,3,252050
IA,2013,4,252430
IA,2014,1,252290
IA,2014,2,255550
IA,2014,3,258330
IA,2014,4,259220
IA,2015,1,260170
IA,2015,2,263860
IA,2015,3,266320
IA,2015,4,268690
IA,2016,1,269650
IA,2016,2,272510
IA,2016,3,277060
IA,2016,4,278390
IA,2017,1,280350
IA,2017,2,284780
IA,2017,3,289160
IA,2017,4,290360
IA,2018,1,291200
IA,2018,2,298570
IA,2018,3,302220
IA,2018,4,303080
IA,2019,1,304240
IA,2019,2,307870
IA,2019,3,310350
ID,1975,1,70730
ID,1975,2,65650
ID,1975,3,64140
ID,1975,4,61590
ID,1976,1,65730
ID,1976,2,71470
ID,1976,3,69390
ID,1976,4,68420
ID,1977,1,72730
ID,1977,2,72830
ID,1977,3,78430
ID,1977,4,83540
ID,1978,1,89170
ID,1978,2,87850
ID,1978,3,89940
ID,1978,4,88180
ID,1979,1,96410
ID,1979,2,92850
ID,1979,3,96790
ID,1979,4,99220
ID,1980,1,100000
ID,1980,2,98740
ID,1980,3,103990
ID,1980,4,98690
ID,1981,1,108560
ID,1981,2,99820
ID,1981,3,98680
ID,1981,4,117380
ID,1982,1,98960
ID,1982,2,108760
ID,1982,3,102800
ID,1982,4,110500
ID,1983,1,109580
ID,1983,2,104680
ID,1983,3,104400
ID,1983,4,106280
ID,1984,1,107610
ID,1984,2,106850
ID,1984,3,108390
ID,1984,4,111370
ID,1985,1,106710
ID,1985,2,112490
ID,1985,3,113090
ID,1985,4,110720
ID,1986,1,112700
ID,1986,2,111260
ID,1986,3,112460
ID,1986,4,112970
ID,1987,1,114140
ID,1987,2,112080
ID,1987,3,108950
ID,1987,4,108490
ID,1988,1,111750
ID,1988,2,112120
ID,1988,3,109980
ID,1988,4,110020
ID,1989,1,113880
ID,1989,2,113690
ID,1989,3,115750
ID,1989,4,116450
ID,1990,1,118430
ID,1990,2,123030
ID,1990,3,125670
ID,1990,4,124850
ID,1991,1,127900
ID,1991,2,128390
ID,1991,3,131360
ID,1991,4,134420
ID,1992,1,135800
ID,1992,2,137260
ID,1992,3,140290
ID,1992,4,144090
ID,1993,1,145350
ID,1993,2,150010
ID,1993,3,154060
ID,1993,4,157040
ID,1994,1,157940
ID,1994,2,164000
ID,1994,3,165750
ID,1994,4,166930
ID,1995,1,167430
ID,1995,2,171690
ID,1995,3,174940
ID,1995,4,176540
ID,1996,1,179080
ID,1996,2,177560
ID,1996,3,178150
ID,1996,4,179510
ID,1997,1,181130
ID,1997,2,181660
ID,1997,3,184530
ID,1997,4,186700
ID,1998,1,188760
ID,1998,2,189540
ID,1998,3,190420
ID,1998,4,191840
ID,1999,1,193690
ID,1999,2,194510
ID,1999,3,193050
ID,1999,4,192800
ID,2000,1,195520
ID,2000,2,195490
ID,2000,3,197070
ID,2000,4,199380
ID,2001,1,204320
ID,2001,2,206550
ID,2001,3,207770
ID,2001,4,210150
ID,2002,1,210560
ID,2002,2,211610
ID,2002,3,214770
ID,2002,4,216960
ID,2003,1,218970
ID,2003,2,220850
ID,2003,3,222650
ID,2003,4,225810
ID,2004,1,228350
ID,2004,2,234280
ID,2004,3,242260
ID,2004,4,248620
ID,2005,1,254670
ID,2005,2,265980
ID,2005,3,281820
ID,2005,4,294670
ID,2006,1,305100
ID,2006,2,316700
ID,2006,3,325450
ID,2006,4,333480
ID,2007,1,338260
ID,2007,2,338740
ID,2007,3,339300
ID,2007,4,339430
ID,2008,1,340790
ID,2008,2,333110
ID,2008,3,323200
ID,2008,4,323370
ID,2009,1,324370
ID,2009,2,313270
ID,2009,3,299420
ID,2009,4,294400
ID,2010,1,285030
ID,2010,2,279960
ID,2010,3,279460
ID,2010,4,272440
ID,2011,1,258040
ID,2011,2,248900
ID,2011,3,253070
ID,2011,4,257610
ID,2012,1,255600
ID,2012,2,252730
ID,2012,3,258400
ID,2012,4,262420
ID,2013,1,265000
ID,2013,2,267520
ID,2013,3,275690
ID,2013,4,276830
ID,2014,1,280770
ID,2014,2,285450
ID,2014,3,289520
ID,2014,4,291160
ID,2015,1,295910
ID,2015,2,301550
ID,2015,3,307710
ID,2015,4,313150
ID,2016,1,316830
ID,2016,2,323250
ID,2016,3,334250
ID,2016,4,335990
ID,2017,1,340790
ID,2017,2,356850
ID,2017,3,363850
ID,2017,4,370780
ID,2018,1,380660
ID,2018,2,400390
ID,2018,3,411220
ID,2018,4,421430
ID,2019,1,429080
ID,2019,2,444280
ID,2019,3,454330
IL,1975,1,66360
IL,1975,2,62820
IL,1975,3,64040
IL,1975,4,66540
IL,1976,1,67710
IL,1976,2,70290
IL,1976,3,73670
IL,1976,4,73260
IL,1977,1,80350
IL,1977,2,83340
IL,1977,3,83290
IL,1977,4,88590
IL,1978,1,91060
IL,1978,2,98130
IL,1978,3,99490
IL,1978,4,102100
IL,1979,1,97320
IL,1979,2,101920
IL,1979,3,100550
IL,1979,4,99950
